presyn_cell,type_presyn,postsyn_cell,synapses,synapse_fraction
INbiaxH,interneuron,MNspinning,10,0.05813953488372093
INbiaxH,interneuron,MNring,2,0.011976047904191617
INbiaxH,interneuron,MNcrab,1,0.008928571428571428
INbiaxH,interneuron,cioMNcover,1,0.058823529411764705
INbiaxH,interneuron,MC3cover,4,0.028368794326241134
INbiaxH,interneuron,Ser-tr1,3,0.03
INfoot,interneuron,INCrossbow,3,0.03614457831325301
INfoot,interneuron,INarc1,2,0.012578616352201259
INfoot,interneuron,INdc,1,0.04
INfoot,interneuron,INMBtype6,1,0.07692307692307693
INfoot,interneuron,INMBtype7,1,0.08333333333333333
INfoot,interneuron,INcross,1,0.06666666666666667
INfoot,interneuron,INpro,5,0.03424657534246575
INfoot,interneuron,INZ,5,0.1111111111111111
INfoot,interneuron,INdecussfoot,49,0.7313432835820896
INfoot,interneuron,INdecusshook,8,0.12307692307692308
INfoot,interneuron,INmus,1,0.1
INfoot,interneuron,INhorn,1,0.01818181818181818
INfoot,interneuron,INdecussM,3,0.125
INW,interneuron,INarc2,1,0.010752688172043012
INW,interneuron,INsn,1,0.009433962264150943
INW,interneuron,INFVa-pyg,1,0.02631578947368421
INW,interneuron,INW,5,0.053763440860215055
INW,interneuron,INUturn,5,0.11904761904761904
INW,interneuron,INcommascFV,3,0.1875
INW,interneuron,INUturnMB,1,0.023809523809523808
INW,interneuron,Ser-tr1,3,0.03
INW,interneuron,ciliatedGland,1,0.02040816326530612
INmidL,interneuron,INarc1,1,0.006289308176100629
INhook,interneuron,INNOS,1,0.014492753623188406
INhook,interneuron,INdecussPre,4,0.09302325581395349
INhook,interneuron,INCrossbow,1,0.012048192771084338
INhook,interneuron,INW,12,0.12903225806451613
INhook,interneuron,INUturn,1,0.023809523809523808
INhook,interneuron,INlasso-postSN,1,0.030303030303030304
INhook,interneuron,INUturnMB,4,0.09523809523809523
INhook,interneuron,Ser-h1,2,0.010526315789473684
INhook,interneuron,MN3,1,0.005681818181818182
INMBtype6,interneuron,SNMIP-vc,1,0.06666666666666667
INMBtype6,interneuron,INdc,1,0.04
INMBtype6,interneuron,INfoot,8,0.6666666666666666
INMBtype6,interneuron,INW,16,0.17204301075268819
INMBtype6,interneuron,INMBtype6,5,0.38461538461538464
INMBtype6,interneuron,INMBtype7,1,0.08333333333333333
INMBtype6,interneuron,INcross,1,0.06666666666666667
INMBtype6,interneuron,INpro,3,0.02054794520547945
INMBtype6,interneuron,INZ,3,0.06666666666666667
INMBtype6,interneuron,INdecussfoot,2,0.029850746268656716
INMBtype6,interneuron,INdecusshook,2,0.03076923076923077
INMBtype6,interneuron,INmus,1,0.1
INMBtype6,interneuron,INMBdesc3,3,0.3
INMBtype6,interneuron,INMBtype2,2,0.6666666666666666
INMBtype6,interneuron,Glia-pigmented,1,0.125
INMBtype5,interneuron,INsn,1,0.009433962264150943
INMBtype5,interneuron,INW,6,0.06451612903225806
INMBtype5,interneuron,INUturn,4,0.09523809523809523
INMBtype5,interneuron,Ser-h1,6,0.031578947368421054
INMBtype7,interneuron,INpro,1,0.00684931506849315
INMBtype7,interneuron,INZ,9,0.2
INMBtype7,interneuron,INMBPDF,4,0.12903225806451613
INMBtype7,interneuron,INpara,7,0.4375
INcross,interneuron,INcross,1,0.06666666666666667
INcross,interneuron,INpro,11,0.07534246575342465
INcross,interneuron,INproT2,1,0.017241379310344827
INcross,interneuron,INdecussfoot,2,0.029850746268656716
INcross,interneuron,INdecussM,1,0.041666666666666664
INcross,interneuron,Glia-pigmented,1,0.125
INpro,interneuron,ventralParaPU1,4,0.08888888888888889
INpro,interneuron,cMNdc,1,0.021739130434782608
INpro,interneuron,INdecussPre,9,0.20930232558139536
INpro,interneuron,INarc2,1,0.010752688172043012
INpro,interneuron,INsn,1,0.009433962264150943
INpro,interneuron,INdc,1,0.04
INpro,interneuron,INhook,1,0.06666666666666667
INpro,interneuron,INcross,3,0.2
INpro,interneuron,INpro,72,0.4931506849315068
INpro,interneuron,INproT2,3,0.05172413793103448
INpro,interneuron,INdecussfoot,4,0.05970149253731343
INpro,interneuron,INdecusshook,2,0.03076923076923077
INpro,interneuron,INMBdesc2,1,0.0625
INpro,interneuron,MNring,1,0.005988023952095809
INpro,interneuron,MNhose,1,0.023255813953488372
INpro,interneuron,MNacicX,2,0.05405405405405406
INpro,interneuron,MN3,1,0.005681818181818182
INpro,interneuron,MN2,2,0.009615384615384616
INpro,interneuron,MNantacic,1,0.08333333333333333
INpro,interneuron,MNpostacic,2,0.16666666666666666
INpro,interneuron,MNsmile,1,0.017543859649122806
INpro,interneuron,MUSobA-re,1,0.011904761904761904
INpro,interneuron,MUSobA-arc,2,0.03508771929824561
INpro,interneuron,MUStrans,2,0.01680672268907563
INproT2,interneuron,cMNdc,1,0.021739130434782608
INproT2,interneuron,INdecussPre,2,0.046511627906976744
INproT2,interneuron,INpro,2,0.0136986301369863
INproT2,interneuron,MNring,10,0.059880239520958084
INproT2,interneuron,MNcrab,1,0.008928571428571428
INproT2,interneuron,MN2,1,0.004807692307692308
INpear,interneuron,SNMIP-vc,1,0.06666666666666667
INpear,interneuron,SN-DLSO1.1,1,0.3333333333333333
INpear,interneuron,INpreMN,2,0.05
INpear,interneuron,INW,1,0.010752688172043012
INpear,interneuron,INmidL,1,0.2
INpear,interneuron,INhook,1,0.06666666666666667
INpear,interneuron,INpear,1,0.1111111111111111
INpear,interneuron,INexsn,1,0.25
INpear,interneuron,Ser-h1,1,0.005263157894736842
INpear,interneuron,MNheadV,3,0.2727272727272727
INpear,interneuron,Glia-pigmented,1,0.125
INZ,interneuron,INfoot,1,0.08333333333333333
INZ,interneuron,INMBtype6,1,0.07692307692307693
INZ,interneuron,INMBtype7,2,0.16666666666666666
INZ,interneuron,INcross,5,0.3333333333333333
INZ,interneuron,INpro,7,0.04794520547945205
INZ,interneuron,INZ,9,0.2
INZ,interneuron,INpara,2,0.125
INbigloop,interneuron,pygPBunp,1,0.014285714285714285
INbigloop,interneuron,hPUc,1,0.05263157894736842
INbigloop,interneuron,hCR2,2,0.020618556701030927
INbigloop,interneuron,SNblunt,1,0.043478260869565216
INbigloop,interneuron,INarc1,1,0.006289308176100629
INbigloop,interneuron,INrope,3,0.03614457831325301
INbigloop,interneuron,INCM,3,0.016853932584269662
INbigloop,interneuron,INMC3,2,0.15384615384615385
INbigloop,interneuron,INbiax,2,0.058823529411764705
INbigloop,interneuron,INsplitPUh,1,0.017241379310344827
INbigloop,interneuron,INbigloop,4,0.2222222222222222
INbigloop,interneuron,INMBdesc2,1,0.0625
INbigloop,interneuron,MNant,4,0.02030456852791878
INbigloop,interneuron,MNspinning,1,0.005813953488372093
INbigloop,interneuron,MNakro,1,0.09090909090909091
INUturn,interneuron,INW,1,0.010752688172043012
INUturn,interneuron,INbigloop,1,0.05555555555555555
INUturn,interneuron,INcomm-Upcross,1,0.016666666666666666
INUturn,interneuron,INUturnMB,1,0.023809523809523808
INUturn,interneuron,MNcrab,1,0.008928571428571428
INUturn,interneuron,Ser-tr1,9,0.09
INUturn,interneuron,ciliatedGland,1,0.02040816326530612
INATOpyg,interneuron,pygCirrusPU,1,0.058823529411764705
INATOpyg,interneuron,INchaeMech,2,0.030303030303030304
INATOpyg,interneuron,INATOpyg,3,0.75
INATOpyg,interneuron,INpreLadder,2,0.09523809523809523
INATOpyg,interneuron,INcomm-Upcross,1,0.016666666666666666
INATOpyg,interneuron,INcommascFV,2,0.125
INATOpyg,interneuron,MNspider-post,1,0.017543859649122806
INATOpyg,interneuron,MNring,8,0.04790419161676647
INATOpyg,interneuron,MNcrab,2,0.017857142857142856
INATOpyg,interneuron,MNhose,1,0.023255813953488372
INATOpyg,interneuron,MNacicX,1,0.02702702702702703
INATOpyg,interneuron,Ser-tr1,8,0.08
INATOpyg,interneuron,MNladder,1,0.006756756756756757
INATOpyg,interneuron,MNantacic,4,0.3333333333333333
INATOpyg,interneuron,MNchae,2,0.16666666666666666
INATOpyg,interneuron,MNsmile,1,0.017543859649122806
INcomm-Upstairs,interneuron,chaeMech,1,0.005747126436781609
INcomm-Upstairs,interneuron,VentralpygCR2,5,0.052083333333333336
INcomm-Upstairs,interneuron,INsplitCR,1,0.002277904328018223
INcomm-Upstairs,interneuron,INUturn,1,0.023809523809523808
INcomm-Upstairs,interneuron,INcomm-Upstairs,2,0.038461538461538464
INcomm-Upstairs,interneuron,INcomm-Upcross,1,0.016666666666666666
INcomm-Upstairs,interneuron,INcomm-DownL,1,0.029411764705882353
INcomm-Upstairs,interneuron,Ser-h1,1,0.005263157894736842
INcomm-Upstairs,interneuron,cioMNcover,2,0.11764705882352941
INasc-pyg,interneuron,SNnuchPDF,14,0.13861386138613863
INasc-pyg,interneuron,SNnuchBx,2,0.2857142857142857
INasc-pyg,interneuron,SNlasso,4,0.12903225806451613
INasc-pyg,interneuron,MS3,1,0.16666666666666666
INasc-pyg,interneuron,SN-DSO17,1,0.05263157894736842
INasc-pyg,interneuron,chaeMech,1,0.005747126436781609
INasc-pyg,interneuron,ventralParaPB2,1,0.009259259259259259
INasc-pyg,interneuron,hCR2,4,0.041237113402061855
INasc-pyg,interneuron,SNblunt,1,0.043478260869565216
INasc-pyg,interneuron,SN-DLSO1.3,1,0.08333333333333333
INasc-pyg,interneuron,SNpygM,1,0.08333333333333333
INasc-pyg,interneuron,SNtorii,1,0.5
INasc-pyg,interneuron,SNtrpa,3,0.75
INasc-pyg,interneuron,INsplitCRATO,1,0.01694915254237288
INasc-pyg,interneuron,INbiax,1,0.029411764705882353
INasc-pyg,interneuron,INsplitPB-RF/Ya,2,0.1
INasc-pyg,interneuron,INsplitPBant,3,0.03896103896103896
INasc-pyg,interneuron,INsplitPB,5,0.012919896640826873
INasc-pyg,interneuron,INbiaxH,3,0.038461538461538464
INasc-pyg,interneuron,INasc-pyg,9,0.05421686746987952
INasc-pyg,interneuron,INsplitBronto,1,0.0125
INasc-pyg,interneuron,INcomm-DownL,1,0.029411764705882353
INasc-pyg,interneuron,INhorn,1,0.01818181818181818
INasc-pyg,interneuron,INtorii,1,0.030303030303030304
INasc-pyg,interneuron,MC,3,0.030927835051546393
INasc-pyg,interneuron,MNant,3,0.015228426395939087
INasc-pyg,interneuron,MNspinning,1,0.005813953488372093
INasc-pyg,interneuron,Ser-tr1,2,0.02
INsplitBronto,interneuron,chaeMech,1,0.005747126436781609
INsplitBronto,interneuron,ventralParaPB2,2,0.018518518518518517
INsplitBronto,interneuron,SNbronto,1,0.09090909090909091
INsplitBronto,interneuron,INrope,1,0.012048192771084338
INsplitBronto,interneuron,INCM,1,0.0056179775280898875
INsplitBronto,interneuron,INchaeMech,2,0.030303030303030304
INsplitBronto,interneuron,INbiax,1,0.029411764705882353
INsplitBronto,interneuron,INsplitPB,1,0.002583979328165375
INsplitBronto,interneuron,INbiaxH,2,0.02564102564102564
INsplitBronto,interneuron,INcomm-DownL,1,0.029411764705882353
INsplitBronto,interneuron,INcommdescFVa,1,0.06666666666666667
INsplitBronto,interneuron,MNspinning,20,0.11627906976744186
INsplitBronto,interneuron,Loop,2,0.013888888888888888
INsplitBronto,interneuron,MNspiderATO-ant,12,0.2222222222222222
INsplitBronto,interneuron,MNspider-post,6,0.10526315789473684
INsplitBronto,interneuron,MNring,4,0.023952095808383235
INsplitBronto,interneuron,MNcrab,2,0.017857142857142856
INsplitBronto,interneuron,MNhose,1,0.023255813953488372
INsplitBronto,interneuron,MNacicX,1,0.02702702702702703
INsplitBronto,interneuron,MN3,1,0.005681818181818182
INsplitBronto,interneuron,MC3cover,1,0.0070921985815602835
INsplitBronto,interneuron,MNladder,1,0.006756756756756757
INsplitBronto,interneuron,MNsmile,1,0.017543859649122806
INleucoPU,interneuron,ventralParaPU1,5,0.1111111111111111
INleucoPU,interneuron,INarc1,1,0.006289308176100629
INleucoPU,interneuron,INUturn,1,0.023809523809523808
INleucoPU,interneuron,INcommdescFVa,1,0.06666666666666667
INleucoPU,interneuron,MNspiderATO-ant,1,0.018518518518518517
INleucoPU,interneuron,MNspider-post,6,0.10526315789473684
INleucoPU,interneuron,MNbiramous,7,0.07526881720430108
INleucoPU,interneuron,MNring,2,0.011976047904191617
INleucoPU,interneuron,MNhose,10,0.23255813953488372
INleucoPU,interneuron,MNwave,25,0.4807692307692308
INleucoPU,interneuron,MNmouth,13,0.40625
INleucoPU,interneuron,MNladder,26,0.17567567567567569
INleucoPU,interneuron,MNarm,4,0.5
INleucoPU,interneuron,MNpostacic,4,0.3333333333333333
INleucoPU,interneuron,MNsmile,5,0.08771929824561403
INdecussfoot,interneuron,SNstiff,1,0.06666666666666667
INdecussfoot,interneuron,INchaeMech,2,0.030303030303030304
INdecussfoot,interneuron,INW,4,0.043010752688172046
INdecussfoot,interneuron,INdecusshook,2,0.03076923076923077
INdecussfoot,interneuron,INhorn,1,0.01818181818181818
INdecussfoot,interneuron,INMBdescFMRF,1,0.06666666666666667
INdecussfoot,interneuron,INdecussM,1,0.041666666666666664
INdecussfoot,interneuron,Loop,1,0.006944444444444444
INdecussfoot,interneuron,MNakro,1,0.09090909090909091
INdecusshook,interneuron,INarc2,1,0.010752688172043012
INdecusshook,interneuron,INpro,1,0.00684931506849315
INdecusshook,interneuron,INpreLadder,3,0.14285714285714285
INdecusshook,interneuron,INMBPDF,3,0.0967741935483871
INdecusshook,interneuron,INMBdescFMRF,1,0.06666666666666667
INdecusshook,interneuron,INdecussM,4,0.16666666666666666
INdecusshook,interneuron,MNladder,3,0.02027027027027027
INdecusshook,interneuron,ciliatedGland,4,0.08163265306122448
INpreLadder,interneuron,cMNPDF-vcl1,1,0.043478260869565216
INpreLadder,interneuron,INchaeMech,1,0.015151515151515152
INpreLadder,interneuron,INbiaxH,1,0.01282051282051282
INpreLadder,interneuron,INsplitVent,1,0.029411764705882353
INpreLadder,interneuron,INdescLuqinPDF,1,0.02127659574468085
INpreLadder,interneuron,MNring,1,0.005988023952095809
INpreLadder,interneuron,Ser-tr1,1,0.01
INpreLadder,interneuron,MNladder,47,0.31756756756756754
INpreLadder,interneuron,MNchae,1,0.08333333333333333
INcomm-Upcross,interneuron,pygPBunp,3,0.04285714285714286
INcomm-Upcross,interneuron,chaeMech,4,0.022988505747126436
INcomm-Upcross,interneuron,hCR2,31,0.31958762886597936
INcomm-Upcross,interneuron,VentralpygCR2,2,0.020833333333333332
INcomm-Upcross,interneuron,doCRunp; SN,1,0.09090909090909091
INcomm-Upcross,interneuron,INarc1,9,0.05660377358490566
INcomm-Upcross,interneuron,INCM,1,0.0056179775280898875
INcomm-Upcross,interneuron,INsplitCR,4,0.009111617312072893
INcomm-Upcross,interneuron,INsplitPUh,1,0.017241379310344827
INcomm-Upcross,interneuron,INbiaxLeg,3,0.08823529411764706
INcomm-Upcross,interneuron,INUturn,2,0.047619047619047616
INcomm-Upcross,interneuron,INcomm-Upcross,5,0.08333333333333333
INcomm-Upcross,interneuron,INcommdescFVa,2,0.13333333333333333
INcomm-Upcross,interneuron,MC,2,0.020618556701030927
INcomm-Upcross,interneuron,MNcrab,1,0.008928571428571428
INcomm-Upcross,interneuron,MC3cover,1,0.0070921985815602835
INcomm-Upcross,interneuron,MNgland-head,6,0.13953488372093023
INsplitVent,interneuron,chaeMech,5,0.028735632183908046
INsplitVent,interneuron,ventralParaPB2,3,0.027777777777777776
INsplitVent,interneuron,ventralParaPU1,4,0.08888888888888889
INsplitVent,interneuron,ventralpostParaPUc2,1,0.07692307692307693
INsplitVent,interneuron,INrope,5,0.060240963855421686
INsplitVent,interneuron,INchaeMech,3,0.045454545454545456
INsplitVent,interneuron,INFVa-pyg,1,0.02631578947368421
INsplitVent,interneuron,INsplitCR,1,0.002277904328018223
INsplitVent,interneuron,INsplitCRATO,1,0.01694915254237288
INsplitVent,interneuron,INsplitPB,3,0.007751937984496124
INsplitVent,interneuron,INasc-pyg,1,0.006024096385542169
INsplitVent,interneuron,MNspinning,2,0.011627906976744186
INsplitVent,interneuron,MNring,15,0.08982035928143713
INsplitVent,interneuron,MNcrab,1,0.008928571428571428
INsplitVent,interneuron,MNhose,2,0.046511627906976744
INsplitVent,interneuron,MNbow,2,0.08
INsplitVent,interneuron,MNwave,2,0.038461538461538464
INsplitVent,interneuron,MC3cover,1,0.0070921985815602835
INsplitVent,interneuron,MNob-ipsi,1,0.08333333333333333
INsplitVent,interneuron,Ser-tr1,1,0.01
INcomm-DownL,interneuron,chaeMech,5,0.028735632183908046
INcomm-DownL,interneuron,hCR2,1,0.010309278350515464
INcomm-DownL,interneuron,VentralpygCR2,5,0.052083333333333336
INcomm-DownL,interneuron,SNpygM,1,0.08333333333333333
INcomm-DownL,interneuron,INsplitCR,31,0.07061503416856492
INcomm-DownL,interneuron,INsplitPB,2,0.00516795865633075
INcomm-DownL,interneuron,INbiaxH,1,0.01282051282051282
INcomm-DownL,interneuron,INasc-pyg,3,0.018072289156626505
INcomm-DownL,interneuron,MNring,4,0.023952095808383235
INcomm-DownL,interneuron,MNcrab,6,0.05357142857142857
INlasso-postSN,interneuron,INRGWa,2,0.00684931506849315
INlasso-postSN,interneuron,INpreMN,8,0.2
INlasso-postSN,interneuron,INsn,32,0.3018867924528302
INlasso-postSN,interneuron,INfoot,1,0.08333333333333333
INlasso-postSN,interneuron,INW,2,0.021505376344086023
INlasso-postSN,interneuron,INlasso-postSN,3,0.09090909090909091
INlasso-postSN,interneuron,INDLSO,1,0.058823529411764705
INlasso-postSN,interneuron,MN3,4,0.022727272727272728
INlasso-postSN,interneuron,MN1,1,0.0032258064516129032
INlasso-postSN,interneuron,MNgland-head,1,0.023255813953488372
INcommascFV,interneuron,ventralParaPB2,1,0.009259259259259259
INcommascFV,interneuron,INrope,1,0.012048192771084338
INcommascFV,interneuron,INbiax,1,0.029411764705882353
INcommascFV,interneuron,INsplitPB,1,0.002583979328165375
INcommascFV,interneuron,INbiaxH,1,0.01282051282051282
INcommascFV,interneuron,INsplitVent,1,0.029411764705882353
INcommascFV,interneuron,INcomm-DownL,1,0.029411764705882353
INR1,interneuron,PRC,2,0.06896551724137931
INR1,interneuron,eyespot-PRCR1,7,1
INR1,interneuron,MS5,1,0.07142857142857142
INR1,interneuron,SN-DLSO1.1NP,8,0.26666666666666666
INR1,interneuron,IN1,2,0.004830917874396135
INR1,interneuron,INR1,6,0.20689655172413793
INmus,interneuron,INlasso,1,0.03125
INmus,interneuron,INsn,1,0.009433962264150943
INmus,interneuron,INUturn,1,0.023809523809523808
INmus,interneuron,INmus,1,0.1
INdescLuqinPDF,interneuron,hCR2,1,0.010309278350515464
INdescLuqinPDF,interneuron,INchaeMech,2,0.030303030303030304
INdescLuqinPDF,interneuron,INsplitCR,2,0.004555808656036446
INdescLuqinPDF,interneuron,INsplitCRATO,1,0.01694915254237288
INdescLuqinPDF,interneuron,INbiax,4,0.11764705882352941
INdescLuqinPDF,interneuron,INW,4,0.043010752688172046
INdescLuqinPDF,interneuron,INdecussfoot,2,0.029850746268656716
INdescLuqinPDF,interneuron,INpreLadder,1,0.047619047619047616
INdescLuqinPDF,interneuron,INcommdescFVa,1,0.06666666666666667
INdescLuqinPDF,interneuron,INMBdescFMRF,3,0.2
INdescLuqinPDF,interneuron,INMBdesc2,2,0.125
INdescLuqinPDF,interneuron,MNant,2,0.01015228426395939
INdescLuqinPDF,interneuron,MNspinning,10,0.05813953488372093
INdescLuqinPDF,interneuron,MNspiderATO-ant,1,0.018518518518518517
INdescLuqinPDF,interneuron,MNring,1,0.005988023952095809
INdescLuqinPDF,interneuron,Ser-tr1,7,0.07
INcosplit,interneuron,MNspider-post,1,0.017543859649122806
INcosplit,interneuron,MNhose,1,0.023255813953488372
INcosplit,interneuron,MUSobA-re,1,0.011904761904761904
INcommdescFVa,interneuron,INFVa-pyg,1,0.02631578947368421
INcommdescFVa,interneuron,MNspinning,8,0.046511627906976744
INcommdescFVa,interneuron,MNspiderATO-ant,1,0.018518518518518517
INcommdescFVa,interneuron,MNring,2,0.011976047904191617
INcommdescFVa,interneuron,MNladder,17,0.11486486486486487
INsqNSasym,interneuron,INpreMN,2,0.05
INsqNSasym,interneuron,INCrossbow,3,0.03614457831325301
INsqNSasym,interneuron,INsn,1,0.009433962264150943
INsqNSasym,interneuron,INlasso-postSN,1,0.030303030303030304
INsqNSasym,interneuron,INdescLuqinPDF,2,0.0425531914893617
INsqNSasym,interneuron,INDLSO,1,0.058823529411764705
INsqNSasym,interneuron,INUturnMB,2,0.047619047619047616
INsqNSasym,interneuron,Ser-h1,9,0.04736842105263158
INbiaxHmid,interneuron,SNPDF-pyg,3,0.05
INbiaxHmid,interneuron,INsplitCR,1,0.002277904328018223
INbiaxHmid,interneuron,INbiaxH,1,0.01282051282051282
INbiaxHmid,interneuron,INasc-pyg,1,0.006024096385542169
INhorn,interneuron,SNhorn,1,0.125
INhorn,interneuron,chaeMech,2,0.011494252873563218
INhorn,interneuron,INrope,2,0.024096385542168676
INhorn,interneuron,INbiaxH,1,0.01282051282051282
INhorn,interneuron,INsplitBronto,1,0.0125
INhorn,interneuron,INleucoPU,1,0.017241379310344827
INhorn,interneuron,INtorii,6,0.18181818181818182
INhorn,interneuron,INMBdesc2,1,0.0625
INhorn,interneuron,INiaStiff,2,0.10526315789473684
INhorn,interneuron,MNant,1,0.005076142131979695
INhorn,interneuron,MNhose,2,0.046511627906976744
INhorn,interneuron,MC3cover,1,0.0070921985815602835
INMBPDF,interneuron,INdecusshook,6,0.09230769230769231
INMBPDF,interneuron,INpreLadder,2,0.09523809523809523
INMBPDF,interneuron,INMBPDF,1,0.03225806451612903
INMBPDF,interneuron,INMBdescFMRF,1,0.06666666666666667
INMBPDF,interneuron,INdecussM,5,0.20833333333333334
INMBPDF,interneuron,Ser-h1,4,0.021052631578947368
INMBPDF,interneuron,MN3,1,0.005681818181818182
INMBPDF,interneuron,MNgland-head,3,0.06976744186046512
INMBPDF,interneuron,ciliatedGland,1,0.02040816326530612
INMBdescFMRF,interneuron,INchaeMech,1,0.015151515151515152
INMBdescFMRF,interneuron,INbigloop,1,0.05555555555555555
INMBdescFMRF,interneuron,INsplitBronto,1,0.0125
INMBdescFMRF,interneuron,INdecusshook,2,0.03076923076923077
INMBdescFMRF,interneuron,INdescLuqinPDF,1,0.02127659574468085
INMBdescFMRF,interneuron,Loop,1,0.006944444444444444
INDLSO,interneuron,SN47Ach,1,0.14285714285714285
INDLSO,interneuron,SNaant,1,0.3333333333333333
INDLSO,interneuron,INpreSer,1,0.125
INDLSO,interneuron,INRGWa,1,0.003424657534246575
INDLSO,interneuron,cMNPDF-vcl1,1,0.043478260869565216
INDLSO,interneuron,INCrossbow,1,0.012048192771084338
INDLSO,interneuron,INarc1,6,0.03773584905660377
INDLSO,interneuron,INfoot,1,0.08333333333333333
INDLSO,interneuron,INUturn,1,0.023809523809523808
INDLSO,interneuron,INdescLuqinPDF,5,0.10638297872340426
INDLSO,interneuron,INsqNSasym,1,0.05
INDLSO,interneuron,INUturnMB,15,0.35714285714285715
INDLSO,interneuron,Ser-h1,1,0.005263157894736842
INDLSO,interneuron,MNant,7,0.03553299492385787
INDLSO,interneuron,MNgland-head,6,0.13953488372093023
INexsn,interneuron,SNMIP-vc,1,0.06666666666666667
INexsn,interneuron,INdecussPre,8,0.18604651162790697
MBmouth,interneuron,MBmouth,1,1
MBmouth,interneuron,INface,4,0.8
INtorii,interneuron,hPUc,1,0.05263157894736842
INtorii,interneuron,SNPDF-pyg,2,0.03333333333333333
INtorii,interneuron,SNblunt,1,0.043478260869565216
INtorii,interneuron,INsplitPBant,3,0.03896103896103896
INtorii,interneuron,INsplitPB,3,0.007751937984496124
INtorii,interneuron,INsplitPUh,5,0.08620689655172414
INtorii,interneuron,INasc-pyg,1,0.006024096385542169
INtorii,interneuron,INleucoPU,7,0.1206896551724138
INtorii,interneuron,INcommascFV,1,0.0625
INtorii,interneuron,INhorn,1,0.01818181818181818
INtorii,interneuron,MNant,1,0.005076142131979695
INtorii,interneuron,MC3cover,1,0.0070921985815602835
INUturnMB,interneuron,pygPBunp,2,0.02857142857142857
INUturnMB,interneuron,INbiax,1,0.029411764705882353
INUturnMB,interneuron,INW,1,0.010752688172043012
INUturnMB,interneuron,INUturn,1,0.023809523809523808
INUturnMB,interneuron,MNring,1,0.005988023952095809
INUturnMB,interneuron,MN3,1,0.005681818181818182
INface,interneuron,INface,1,0.2
INMBdesc3,interneuron,SNbronto,1,0.09090909090909091
INMBdesc3,interneuron,INbiax,1,0.029411764705882353
INMBdesc3,interneuron,INW,2,0.021505376344086023
INMBdesc3,interneuron,INUturnMB,1,0.023809523809523808
INMBdesc3,interneuron,MN3,1,0.005681818181818182
INMBdesc2,interneuron,INrope,3,0.03614457831325301
INMBdesc2,interneuron,INsplitCR,1,0.002277904328018223
INMBdesc2,interneuron,INdescLuqinPDF,2,0.0425531914893617
INMBdesc2,interneuron,INhorn,2,0.03636363636363636
INMBdesc2,interneuron,INMBdesc2,2,0.125
INMBdesc2,interneuron,MNant,1,0.005076142131979695
INMBdesc2,interneuron,MNring,1,0.005988023952095809
INMBdesc2,interneuron,Ser-tr1,2,0.02
INMBdesc2,interneuron,MNsmile,1,0.017543859649122806
INpara,interneuron,INW,2,0.021505376344086023
INpara,interneuron,INMBtype7,2,0.16666666666666666
INpara,interneuron,INcross,2,0.13333333333333333
INpara,interneuron,INpro,1,0.00684931506849315
INpara,interneuron,INZ,1,0.022222222222222223
INpara,interneuron,INMBdesc3,1,0.1
INpara,interneuron,INpara,6,0.375
INpara,interneuron,MN3,1,0.005681818181818182
INMBtype9,interneuron,INpreMN,2,0.05
INMBtype9,interneuron,INmidL,1,0.2
INMBtype9,interneuron,INproT2,10,0.1724137931034483
INMBtype9,interneuron,INdecusshook,1,0.015384615384615385
INMBtype9,interneuron,MN3,1,0.005681818181818182
INMBtype9,interneuron,MN2,3,0.014423076923076924
INMBtype9,interneuron,MNheadV,1,0.09090909090909091
INMBtype2,interneuron,INdecusshook,7,0.1076923076923077
INMBtype2,interneuron,INMBdesc3,1,0.1
INdecussM,interneuron,INCrossbow,1,0.012048192771084338
INdecussM,interneuron,INarc1,2,0.012578616352201259
INdecussM,interneuron,INdecusshook,2,0.03076923076923077
INdecussM,interneuron,INpreLadder,2,0.09523809523809523
INdecussM,interneuron,Ser-tr1,1,0.01
INdecussM,interneuron,MNladder,4,0.02702702702702703
INiaStiff,interneuron,SNhorn,1,0.125
INiaStiff,interneuron,SNMIP-vc,3,0.2
INiaStiff,interneuron,MS1,1,0.06666666666666667
INiaStiff,interneuron,MS3,1,0.16666666666666666
INiaStiff,interneuron,SNPDF-pyg,1,0.016666666666666666
INiaStiff,interneuron,SNstiff,3,0.2
INiaStiff,interneuron,cMNPDF-vcl1,1,0.043478260869565216
INiaStiff,interneuron,INCrossbow,1,0.012048192771084338
INiaStiff,interneuron,INhook,1,0.06666666666666667
INiaStiff,interneuron,INpear,1,0.1111111111111111
INiaStiff,interneuron,INdecussfoot,1,0.014925373134328358
INiaStiff,interneuron,INdecusshook,1,0.015384615384615385
INiaStiff,interneuron,INmus,1,0.1
INiaStiff,interneuron,INdescLuqinPDF,1,0.02127659574468085
INiaStiff,interneuron,INtorii,1,0.030303030303030304
INiaStiff,interneuron,INMBdesc2,1,0.0625
INiaStiff,interneuron,INiaStiff,1,0.05263157894736842
INiaStiff,interneuron,MNladder,2,0.013513513513513514
Ser-h1,motorneuron,SNbicil,2,0.125
Ser-h1,motorneuron,pygPBunp,8,0.11428571428571428
Ser-h1,motorneuron,VentraltrunkPUunp-Glialike,2,0.5
Ser-h1,motorneuron,ventralParaPU1,2,0.044444444444444446
Ser-h1,motorneuron,doCRunp; SN,2,0.18181818181818182
Ser-h1,motorneuron,SN-NS1,1,0.125
